Unnamed: 0,favorite_count,full_text,clean_text,sentiment
,8,Roti Bakar yang pernah antri puoll pada masanya (ketika jualan didepan griya shanta suhat) sekarang pindah disebrang pom bensin shell suhat. monggo dibuat antri puoll kembali @infomalang https://t.co/Pv05rqWdZs,roti bakar antri puoll masanya jualan didepan griya shanta suhat pindah disebrang pom bensin shell suhat monggo antri puoll,neutral
,0,@sbyfess Klo ubi cilembu tuh ada di jemursari wonocolo setelah lampu merah ngelewatin rel frontage taman pelangi pinggir pom shell,klo ubi cilembu tuh jemursari wonocolo lampu merah ngelewatin rel frontage taman pelangi pinggir pom shell,neutral
,0,Kebakaran Pom Bensin Shell di Karang Tengah Raden Saleh Kota Tangerang #JakutUpdate #infojakut #jakartautaraterkini #jktinfo #jabodetabekinfo #jakartanews #jakutinfo #jakut24jam #sekitarjakut #forumjurnalisutara #jakutviral https://t.co/xXOZJR72Ry,kebakaran pom bensin shell karang raden saleh kota tangerang,neutral
,1,UNIT SAMPATA REGU A POLSEK JATINEGARA MELAKUKAN KEGIATAN STRONG POINT CEK TKP TAWURAN DI DEPAN POM BESIN SHELL KEL. CIPINANG BESAR UTARA KEC. JATINEGARA JAKARTA TIMUR https://t.co/GE12whLs8V,unit sampata regu a polsek jatinegara kegiatan strong point cek tkp tawuran pom besin shell kel cipinang utara kec jatinegara jakarta timur,neutral
,1,Disini RON 95 harganya flat 2.05 per L disubsidi di semua pom bukan cm Petronas. Isi di Shell Caltex Petron ato BHP harga sama. Minusnya selalu dijarah mobil plat SG Harusnya cm boleh utk plat MY plat asing wajib isi RON 97 non subsidi,ron harganya flat l disubsidi pom cm petronas isi shell caltex petron ato bhp harga minusnya dijarah mobil plat sg cm utk plat my plat asing wajib isi ron non subsidi,neutral
,0,@antibacterii @e100ss Semua tergenang mas dari tong sampai pom pertamina yg surut area marina dan disitu ada polisi. Setelah pertigaan Marina arah pom Shell banjir lagi,tergenang mas tong pom pertamina surut area marina disitu polisi pertigaan marina arah pom shell banjir,neutral
,0,@e100ss Sangat min tadi aku habis dari sana soalnya. Banjir mulai dari giant Maspion Square sampai pom Shell,min habis banjir giant maspion square pom shell,neutral
,1,@geloraco Di pom bensin Pertamina ada mushola di Shell ada jg. Masjid di lokasi mangrove berbayar ada masjid kok. Tp cuma satu. Orang orang tertentu yg tau... Klenteng banyak perasaan ga da masjid fasum Lg. Indahnya IBADAH DI LOKASI PIK,pom bensin pertamina mushola shell jg masjid lokasi mangrove berbayar masjid tp orang orang tau klenteng perasaan da masjid fasum lg indahnya ibadah lokasi pik,neutral
,0,Jadilah aku punya mobil kan ku isi bensinnya di POM swasta salah satu shell kalo tutup bisa yg lain thx,mobil ku isi bensinnya pom swasta salah shell kalo tutup thx,neutral
,1,NYANYA DI BUANG SM STAFF POM SHELL DONG GATAU DIMANA AKU KANGEN NYANYAA,nyanya buang sm staff pom shell gatau dimana kangen nyanyaa,neutral
,0,@Ekomaung Pom shell di kota bandung,pom shell kota bandung,neutral
,0,@Ekomaung Di pom shell pelajar pejuang,pom shell pelajar pejuang,neutral
,20,ada yang bisa nebak ini saya di pom shell mana?....yang bener jawaban dapet voucher maung chicken 110 ribu https://t.co/A4d7qvZNYL,nebak pom shell manayang bener dapet voucher maung chicken ribu,positive
,0,@rzkyagitaa Asli :( moga aja BP mau akuisisi pom bensin shell jadi ada tuku di pasteur,asli moga bp akuisisi pom bensin shell tuku pasteur,neutral
,1,@Anak__Ogi Yth @kotajakpus @mediaindonesia Di jln tembus ke A Yani samping SPBU POM BENSIN SHELL Lurah Cempakaputihtimur bp Amadeo tahu ada barbuk kefoto JAKI &amp; MEDSOS sewa lahan parkir. Giliran buat Spanduk larangan sewa gak mau &amp; larang bangun baru https://t.co/SbxRqYeVQJ,yth jln tembus a yani samping spbu pom bensin shell lurah cempakaputihtimur bp amadeo barbuk kefoto jaki amp medsos sewa lahan parkir giliran spanduk larangan sewa gak amp larang bangun,neutral
,1,Shell Jemursari pom terbaik. Pelayanan top ,shell jemursari pom terbaik pelayanan top,positive
,0,@unesa_fess di Pom Shell aja udah,pom shell udah,negative
,0,@ferrykoto setuju logikanya sama kek kita beli BBM dari shell bukannya pertamina meskipun profitnya buat shell dan bikin pertamina kehilangan pelanggan krn switch ke shell ga masalah krn yg kerja di pom shell-nya pekerja lokal posisi atasnya doang yg expat.-s,setuju logikanya kek beli bbm shell pertamina profitnya shell bikin pertamina kehilangan pelanggan krn switch shell krn kerja pom shellnya pekerja lokal posisi atasnya doang expats,neutral
,0,&lt;- user shell since 2009 dan suka ngerasa bersalah ama mobil ketika ngisi di pom merah https://t.co/9CIKRioOU7,lt user shell since suka ngerasa bersalah ama mobil ngisi pom merah,neutral
,0,Kalo di Bengkulu ada Shell juga gue suruh adek gue isi shell. Atau pom bensin lain yang bukan pertamina kaya Vivo. Sayangnya ga ada pilihan selain itu huft.,kalo bengkulu shell gue suruh adek gue isi shell pom bensin pertamina kaya vivo sayangnya pilihan huft,neutral
,0,Ikut pindah walaupun ga ke shell. Wkwk bye pom bensin anu,pindah shell wkwk bye pom bensin anu,neutral
,0,@2vmodular Pom Shell deket rumah gw juga jadi antri padahal depan nya Pertamina ,pom shell deket rumah gw antri pertamina,neutral
,0,Aku pernah habis bensin dan terselamatkannsama pom shell :'),habis bensin terselamatkannsama pom shell,neutral
,0,Gueeee juga sekarang isi nya di shell terus. Disalamin (selamat pagi dll) kalau udah keliatan mau penuh ngisinya pelan pelan untuk makesure gaada bensin yang tumpah kalau gak sengaja tumpah mereka say sorry terus dilap bekas tumpahan bensinnya pom bensin merah could never,gueeee isi shell disalamin selamat pagi dll udah keliatan penuh ngisinya pelan pelan makesure gaada bensin tumpah gak sengaja tumpah say sorry dilap bekas tumpahan bensinnya pom bensin merah could never,neutral
,0,@2vmodular Tapi bukannya shell pom mau berhenti beroprasi?,shell pom berhenti beroprasi,positive
,0,Ih di kotaku belum ada pom nya shell,ih kotaku pom shell,neutral
,0,@2vmodular Shell bikin pom di countryside dong disini exxon mobil aja cabut ,shell bikin pom countryside exxon mobil cabut,neutral
,0,@2vmodular mobil gw karimun kotak aja minumnya selalu shell ijo males di pom pemerintah harus scan qr dkk jir lah. mending shell buat mesin bagus dapet point lumayan bisa klaim jas hujan ato kupi kan ya,mobil gw karimun kotak minumnya shell ijo males pom pemerintah scan qr dkk jir mending shell mesin bagus dapet point lumayan klaim jas hujan ato kupi ya,neutral
,0,@shell kapan mau bikin pom 24jam di bali bali krisis pom bensin 24 jam,bikin pom jam bali bali krisis pom bensin jam,neutral
,0,@2vmodular Gak juga sih pom bensin merah masih antri panjang di daerahku. Saya juga mulai balik ke pom bensin merah sejak antrean pertamax sama Pertalite dipisah dan pembayaran juga udah bisa non tunai. kalau pom bensin Shell antrinya dua kali antri isi bensin sama antri bayar,gak pom bensin merah antri daerahku pom bensin merah antrean pertamax pertalite dipisah pembayaran udah non tunai pom bensin shell antrinya kali antri isi bensin antri bayar,neutral
,0,pokoknya kalo gue di mutasiin harus yg ada pom shell nya titik,pokoknya kalo gue mutasiin pom shell titik,neutral
,0,Deket kantor ada VIVO BP sama muter dikit Shell. Udah lama ga pakai merah karena pom bensin yg sejalur ke rumah mesinnya udah bapuk banget. Meterannya ditempel kertas 000. Ga tahu kenapa udah ga bisa angka ribuan. Tapi kalau sekitar rumah adanya merah tok.,deket kantor vivo bp muter dikit shell udah pakai merah pom bensin sejalur rumah mesinnya udah bapuk banget meterannya ditempel kertas udah angka ribuan rumah merah tok,neutral
,0,Habis ngisi Shell Super full tank habis Rp 53.707 dapet 4 37 liter BBM eh ternyata dapet diskon Rp 3.000 karena pake member. Wow wow wow aku cinta pom bensin kerang,habis ngisi shell super full tank habis rp dapet liter bbm eh dapet diskon rp pake member wow wow wow cinta pom bensin kerang,neutral
,36629,You know that pom bensin merah is really fucked up when motor trondolan kyk gini aja udh mulai isi di shell dan tadi gw liat bapak ini isi bensin nya lumayan banyak they didn't even trust that pom bensin pemerintah again https://t.co/rECTRtAw4E,you know that pom bensin merah is really fucked up when motor trondolan kyk gini udh isi shell gw liat isi bensin lumayan they didnt even trust that pom bensin pemerintah again,neutral
,0,@virgoboys194 Pom shell miw indomaret braga jga 24/7,pom shell miw indomaret braga jga,neutral
,0,Bp kapan buka di semarang dah or pom bensin swasta yang lainnya kekk terutama shell pliss,bp buka semarang dah or pom bensin swasta kekk shell pliss,positive
,0,@fikrhmn gue kemaren ngisi di Shell BSD literally sebelahan sama Lambo Huracan bengong bentar sampe ditepok mas2 pom bensin wkwkw,gue kemaren ngisi shell bsd literally sebelahan lambo huracan bengong bentar sampe ditepok mas pom bensin wkwkw,neutral
,0,Pom BP buka iraha nya? Jadi aing teu kudu muter ka Shell mun balik apel hayang isi bensin teh.,pom bp buka iraha aing teu kudu muter ka shell mun apel hayang isi bensin teh,neutral
,1,@stiautama @kentutmengigil @txtdaritng Di bsd kabupaten ada 2 aeon sm deket pom shell,bsd kabupaten aeon sm deket pom shell,neutral
,1,@riowidiyan @infomalang becik e parkir ndek pom kok gak nang shell sebelah e menisan,becik e parkir ndek pom gak nang shell sebelah e menisan,neutral
,0,@03__nakula Shell Petronas Total BP Exxon bisa ga bisnis pom bensin di seluruh indonesia jangan dimonopoli sama si merah mulu ‍,shell petronas total bp exxon bisnis pom bensin indonesia dimonopoli si merah mulu,neutral
,7,@ariyadifebri @ridwankamil Primajasa yg Lb. Bulus - tasikmalaya turun di flyover buahbatu lanjut pake TMB jurusan BEC dari pom bensin shell turun di BEC naik angkot caringin - dago turun di pertigaan cigadung selatan jalan dikit sampe deh,primajasa lb bulus tasikmalaya turun flyover buahbatu pake tmb jurusan bec pom bensin shell turun bec angkot caringin dago turun pertigaan cigadung selatan jalan dikit sampe deh,neutral
,0,@MasMasBiassaa Tahun 2015 daerah rumah gw dan sekitarnya pagi macet total. Ngejar smp Bandara jam 9 pagi dpt taxi jam 07.30 lwt jalan tikus mana pakai BAB di pom Shell dulu . Jaman blm ada tol ke Bandara dari Tangsel hrs lwt Alsut dulu. Alhamdulillah 1 jam sblm boarding udah smp bandara.,daerah rumah gw pagi macet total ngejar smp bandara jam pagi dpt taxi jam lwt jalan tikus pakai bab pom shell jaman blm tol bandara tangsel hrs lwt alsut alhamdulillah jam sblm boarding udah smp bandara,neutral
,0,@Mail_binmailnih @AraituLaki @pertamina ikutan ah kalo di jalan gada shell ya larinya ke Bp atau Vivo. mentok mentok kalo urgent pake Mobil yg pom mini https://t.co/DkYtBsGPpY,ikutan ah kalo jalan gada shell ya larinya bp vivo mentok mentok kalo urgent pake mobil pom mini,neutral
,0,@dishubjakarta mohon bantuannya didaerah danau sunter dekat POM bensin Shell setiap pagi macet terus hanya karena perempatan Dulu jalannya 2 arah ga macet setelah 1 arah macet terus Saling menyerobot jalan https://t.co/SuApvqZoWL,mohon bantuannya didaerah danau sunter pom bensin shell pagi macet perempatan jalannya arah macet arah macet menyerobot jalan,neutral
,0,@AraituLaki @pertamina Ini (mungkin) alasan kenapa pom Shell mau (di) tutup yak?,alasan pom shell tutup yak,negative
,0,Rek beralih ka shell atau vivo teh pom bensinna can loba jdi angger angger keneh ka campur terpaksa masih mke pertamina keneh.,rek beralih ka shell vivo teh pom bensinna can loba jdi angger angger keneh ka campur terpaksa mke pertamina keneh,neutral
,0,@List3a_ waduh mana shell mau tutup BP jg gak terlalu banyak lagi pom bensin nya,shell tutup bp jg gak pom bensin,negative
,2,@List3a_ Mana pom Shell mo Tutup lagi kabarnya,pom shell mo tutup kabarnya,negative
,0,@historia_id Coba shell tuh pakai strategi Indomaret vs Alfamart. Seberangan buka pom atau jejeran.,coba shell tuh pakai strategi indomaret vs alfamart seberangan buka pom jejeran,neutral
,0,@LambeResing Beneran pengen coba gmn SPBU swasta terutama yg udh nama besar kayak Shell ini. Karena disini masih plat merah yg dominan kemarin sempet banyak indostation mobil tp ya cm pom mini &amp; sekarang udh banyak yg KO,beneran pengen coba gmn spbu swasta udh nama kayak shell plat merah dominan kemarin sempet indostation mobil tp ya cm pom mini amp udh ko,neutral
,0,Ya mau gimana ya. Di utara pojokan ga ada satu pun pom shell vivo atau bp. Terpaksa juga pake bensin ga jelas ini,ya gimana ya utara pojokan pom shell vivo bp terpaksa pake bensin,neutral
,0,@wand3rlvst Wkwkw masalahe iki shell arep metu tekan indo ca kari pom bensin muhammadiyah ,wkwkw masalahe iki shell arep metu tekan indo ca kari pom bensin muhammadiyah,neutral
,2,Hehe mau sharing harga bensin (95 octane) di Norway rangenya dari 22.19 sampai 22.69 per liter. Shell udah yg paling mahal (Kurs 1 NOK=1.442 IDR) wow foto di pom bensin https://t.co/THyrRdHgJB,hehe sharing harga bensin octane norway rangenya liter shell udah mahal kurs nok idr wow foto pom bensin,neutral
,4,@emporiiio_ @strootsys Inilah alasan gw lebih suka ganti oli di pom bensin shell. Olinya ori bayar oli digantiin mekanik ngga banyak komentar selesai ya pulang. ,alasan gw suka ganti oli pom bensin shell olinya ori bayar oli digantiin mekanik ngga komentar selesai ya pulang,neutral
,0,Shell jangan tutup plis lah. Gue bela2in ke pom yg jauh dari rumah demi super ,shell tutup plis gue belain pom rumah super,positive
,0,@kompascom yg pasti staff pom shell customer handling nya lebih oke dibanding staff pom negeri,staff pom shell customer handling oke dibanding staff pom negeri,positive
,0,@sicupuh Tetep ada pom bensinnya sih cuma mungkin bakal diperbanyak lg SPKLU nya shell Seinget gw shell jg ada charging station,tetep pom bensinnya diperbanyak lg spklu shell seinget gw shell jg charging station,neutral
,0,bangkrut soalnya banyak yang bikin video tiktok cinematic motor nya di shell tp ngisi bbm nya di tetep pom mini,bangkrut bikin video tiktok cinematic motor shell tp ngisi bbm tetep pom mini,neutral
,0,bukan perkara bensinnya doang oli shell juga gua selalu ganti di pom nya mereka,perkara bensinnya doang oli shell gua ganti pom,neutral
,0,@innovacommunity tidacc shell bsd dkt gramed satu²nya shell yg dkt rmh males bngt beli yg lain karna jauh juga cuma yg dkt rmh pom merah,tidacc shell bsd dkt gramed satu²nya shell dkt rmh males bngt beli karna dkt rmh pom merah,neutral
,1,pom shell mau ditutup semua ,pom shell ditutup,neutral
,0,@sbyfess Dealer akeh Pom Shell akeh Planet Ban sik buka Bp Castrol sik melayani Pom MOBIL buka sik mbelani ngirit tuku Oli ga jelas keaslian dan kualitase Nk perlu tukokno Oli Full Syntetic nk misal pedae sik nom dibawah 2 tahun,dealer akeh pom shell akeh planet ban sik buka bp castrol sik melayani pom mobil buka sik mbelani ngirit tuku oli keaslian kualitase nk tukokno oli full syntetic nk pedae sik nom dibawah,neutral
,0,Bener siah aing hoyong mulih ka kampung hese pisan kudu lewat bogor heula lamun hayang nu murah cik atuh ari kanu motor eweh pom bensin shell atuh meh gugurudugan motor aing,bener siah aing hoyong mulih ka kampung hese pisan kudu bogor heula lamun hayang nu murah cik atuh ari kanu motor eweh pom bensin shell atuh meh gugurudugan motor aing,neutral
,0,@donopradana Ky its tekan pom bensin shell,ky its tekan pom bensin shell,neutral
,0,@txtdrbekasi @TxtJatikramat Follow ah sebagai orang jakarta yg tinggal di jatikramat belakang pom bensin shell,follow ah orang jakarta tinggal jatikramat pom bensin shell,neutral
,0,For me personally the winner of the petrol station category is @Shell Tanjung Barat. ️ Super bersihh toiletnya dibandingkan pom bensin lain di area sekitar. ️,for me personally the winner of the petrol station category is tanjung barat super bersihh toiletnya dibandingkan pom bensin area,neutral
,0,Halo @Shell tolong dibuka pom bensin di jalan tole Iskandar Depok Jawa Barat ya,halo tolong dibuka pom bensin jalan tole iskandar depok jawa barat ya,neutral
,0,@Gungzz45 bisa kaka lngsung aja dateng ke pom shell,kaka lngsung dateng pom shell,neutral
,0,Baru tau pom bensin bisa mati lampu dan gensetnya mesti nyalain manual 30 menit lebih (ini di @Shell Jakasampurna),tau pom bensin mati lampu gensetnya mesti nyalain manual menit jakasampurna,neutral
,0,Nemu konten di tiktok dengan caption favorite place untuk nugas wfc skripsian kata guemah jgn sok iya deh itu POM BENSIN bukan Cafe apalgi fasilitas ruang ala cafe di shell itu untuk ruang tunggu para kostumer yg service di bengkelnya shell inimalah dibuat orang pada fomo https://t.co/7a1cZPxyeG,nemu konten tiktok caption favorite place nugas wfc skripsian guemah jgn sok iya deh pom bensin cafe apalgi fasilitas ruang ala cafe shell ruang tunggu kostumer service bengkelnya shell inimalah orang fomo,neutral
,0,Tolong pertimbangin untuk tambah bus stop jak 107 di depan gang bhineka samping pom bensin shell kedoya raya karna dari bus stop jl surya s/d seberang smp 197 cukup jauh @PT_Transjakarta,tolong pertimbangin bus stop jak gang bhineka samping pom bensin shell kedoya raya karna bus stop jl surya sd seberang smp,neutral
,0,Sebelah pom bensin shell nih,sebelah pom bensin shell,neutral
,0,@TheSouthers @neVerAl0nely Lawan arah yang sepeda motor keluar dari grogol permai mau masuk ke jalan samping pom shell.,lawan arah sepeda motor grogol permai masuk jalan samping pom shell,neutral
,13,@teguhimanto69 @neVerAl0nely Lawan arah yang sepeda motor keluar dari grogol permai mau masuk ke jalan samping pom shell.,lawan arah sepeda motor grogol permai masuk jalan samping pom shell,neutral
,10,@Wong_Loman @neVerAl0nely Lawan arah yang sepeda motor keluar dari grogol permai mau masuk ke jalan samping pom shell.,lawan arah sepeda motor grogol permai masuk jalan samping pom shell,neutral
,5,@Jogja115 @baperanewscom @kegblgnunfaedh Gue juga bingung Pertamina bisa rugi itu gimana ceritanya dia kan memonopoli pasar kurang lebih ya 90% wilayah Indonesia... herannya pom bensin swasta kayak Shell aja bisa untung padahal pelanggannya gak sebanyak pertamina... Ini BUMN pada kenapa ya ?,gue bingung pertamina rugi gimana ceritanya memonopoli pasar ya wilayah indonesia herannya pom bensin swasta kayak shell untung pelanggannya gak pertamina bumn ya,neutral
,0,@puput31bdg Hati hati d dpn buah batu D dekat pom shell,hati hati d dpn buah batu d pom shell,positive
,1,@Tan_Mar3M Jafi takut juga beli bensin di pom shell,jafi takut beli bensin pom shell,neutral
,0,@BicaraErwin @NusBhisma Yang di dekat pom bensin shell arah tangcity bukan ?,pom bensin shell arah tangcity,neutral
,0,pom shell yang masih buka di daerah tangsel atau jakbar dimana ya?,pom shell buka daerah tangsel jakbar dimana ya,neutral
,0,@kitty_gandalf Dan famimart strateginya kyk masih bikin di tempat rame tapi jalan raya yg gak terlalu lebar jalannya. Makanya dia ada di jalan semeru(sebrang pom shell) deket air mancur sama di stasiun. Yg di pajajaran juga di bagian jalan yg sempit ruas jalannya.,famimart strateginya kyk bikin rame jalan raya gak lebar jalannya jalan semerusebrang pom shell deket air mancur stasiun pajajaran jalan sempit ruas jalannya,neutral
,0,Anying udah ga pernah beli di pom pertamina lagi. Kalo ga shell ya bp. Apakah saya akan dipenjara,anying udah beli pom pertamina kalo shell ya bp dipenjara,neutral
,0,@BudiBukanIntel Kalo gitu di sel penjara gw bakal bikin geng pom shell Trus tusuk2an sama kelompok suku2 lainnya,kalo gitu sel penjara gw bikin geng pom shell trus tusukan kelompok suku,neutral
,0,@ATWTMV98 Bajawa sunter yg mau ke arah danau sunter pom bensin shell tuh nyebrang trus lurus aja,bajawa sunter arah danau sunter pom bensin shell tuh nyebrang trus lurus,neutral
,0,@txtdrbekasi deket pom shell bukan sih? macet muluuuu jam seginihh,deket pom shell macet muluuuu jam seginihh,neutral
,6,@krusty_krab_ceo @mazzini_gsp Ibarat kata negara mestinya bisa untung dari pembelian bensin 40 liter utk mobil anda tapi anda malah beli bensinnya di pom bensin punya Shell bukan Pertamina.,negara mestinya untung pembelian bensin liter utk mobil beli bensinnya pom bensin shell pertamina,neutral
,0,hari ini gue ke pom shell udh 3x ,gue pom shell udh x,negative
,1,@innovacommunity Mobilku Agya tahun 2016 matic. Sejak KMnya 30rb kuganti olinya ke Shell Helix Eco 0w-20H dan isinya pertamax terus. Diisi pertalite kalau terpaksa (misal di pom pertamaxnya habis). Sekarang KMnya sudah sampai 150rb Ok aja kan min kalau tetap pakai yang 0W-20H?,mobilku agya matic kmnya rb kuganti olinya shell helix eco wh isinya pertamax diisi pertalite terpaksa pom pertamaxnya habis kmnya rb ok min pakai wh,neutral
,0,Sekitar 5 tahun bolak-balik Tangsel-Bogor baru sadar kalo TB Simatupang dari arah Lebak Bulus ke Mabes TNI Cilangkap ga ada pom bensin swasta sama sekali. Sedangkan arah sebaliknya ada Vivo Shell &amp; BP. Entah ini dampak monopoli negara atau swasta yg ga mau ambil sisi sana...,bolakbalik tangselbogor sadar kalo tb simatupang arah lebak bulus mabes tni cilangkap pom bensin swasta arah vivo shell amp bp dampak monopoli negara swasta ambil sisi,neutral
,0,Untung kosan gw deket dari pom bensin BP sama Shell ,untung kosan gw deket pom bensin bp shell,neutral
,0,@ardianTaka @piotrj Buanyak petron bp petrol caltex shell dll. 10 liter 20RM an doang (sekitar 75rebuan). Beda pom paling beda brp sen,buanyak petron bp petrol caltex shell dll liter rm an doang rebuan beda pom beda brp sen,neutral
,1,@innovacommunity Di Bandung Shell malah baru nambah 1 pom bensin baru,bandung shell nambah pom bensin,neutral
,0,mau isi bensin dr di shell di pom gajahmada pom bhayangkara antara habis dan rame akhirnya isi bensin di sooko,isi bensin dr shell pom gajahmada pom bhayangkara habis rame isi bensin sooko,neutral
,0,@_bobobaebae Isi shell bisa redeem point bob kalo pake applikasi wkwk bisa banyak potongan juga sama kualitas menurut hemat supries gue jauh banget isi pertamax sama super makin jarang ke pom bensin gue wkwk,isi shell redeem point bob kalo pake applikasi wkwk potongan kualitas hemat supries gue banget isi pertamax super jarang pom bensin gue wkwk,neutral
,0,@txtdrbekasi dari sore nih di pom shell juga ga bisa.,sore pom shell,neutral
,0,@windipr27 @tanyakanrl radiator saya pek proxima yg 4lt sekalian buat mobil.. kalau mau bagus pake prestone.. ada yang 1lt harganya sekitar 36rb ke atas.. ke bengkel minta kuras radiator aja paling ongkisnya 5-10rb aja kalau oli ke pom shell harganya udah termasuk pasang hari rabu ada bonus poin,radiator pek proxima lt mobil bagus pake prestone lt harganya rb bengkel kuras radiator ongkisnya rb oli pom shell harganya udah pasang rabu bonus poin,neutral
,1,Kejadian di depan pom Shell td pagi @adiharyoutomo,kejadian pom shell td pagi,neutral
,0,@idextratime Di gua itu pom bensin dr 4 merk jaraknya kaga jauh² wkwkwk Yg paling sering gw isi di shell vivo sama bp belom pernah sama skli,gua pom bensin dr merk jaraknya kaga jauh² wkwkwk gw isi shell vivo bp belom skli,positive
,0,@idextratime Sayangnya gak ada Pom Shell di daerah gue,sayangnya gak pom shell daerah gue,negative
,3,daftar pertamina ribet pertamax kosong pom goblog emang kajen geser ka shell,daftar pertamina ribet pertamax kosong pom goblog emang kajen geser ka shell,neutral
,912,@Ichavarma_ @ilatireng Hampir semua pom bensin shell &amp; pertamina ada tukang tambal ban resmi nya. Jadi kalau lagi apes bisa cari pom bensin terdekat ,pom bensin shell amp pertamina tukang tambal ban resmi apes cari pom bensin terdekat,neutral
,1,Qodarullah Pagi ini tas jatuh dari motor dan baru sadar pas sampai kantor terakhir sadar pas isi bensin di Pom Bensin Shell Prapanca semoga ada orang baik yang menemukan dan mengembalikannya. Tas olahraga Oxylone isinya ada HP tas kecil dan Kaos olahraga,qodarullah pagi tas jatuh motor sadar pas kantor sadar pas isi bensin pom bensin shell prapanca semoga orang menemukan mengembalikannya tas olahraga oxylone isinya hp tas kaos olahraga,neutral
,0,@edotix @idextratime Tapi shell ga sebanyak pertamina Ditempatku aja cuma ada 1 pom shell,shell pertamina ditempatku pom shell,neutral
,0,Yang penting perlu dinotes kalo ke pom itu usahakan tetep bawa dompet pertama kali nyoba full tank vero di shell kemaren sampe 47k sekian padahal gak bawa dompet dan cuma ngantongin gocap bawa hape sih tapi kan pr juga musti bayar qr ,dinotes kalo pom usahakan tetep bawa dompet kali nyoba full tank vero shell kemaren sampe k sekian gak bawa dompet ngantongin gocap bawa hape pr musti bayar qr,neutral
,0,@fxxkingvirgo @myailoveyouu @idextratime Wah sama pelanggan shell gunung putri juga barusan saya td jam 8 mlm hbs ngisi d pom shell gunung putri..,pelanggan shell gunung putri barusan td jam mlm hbs ngisi d pom shell gunung putri,positive
,0,@idextratime jangan muji muji shell bp vivo dong entar malah pom swasta diusir ma pemerintah mampos lo pada,muji muji shell bp vivo entar pom swasta diusir ma pemerintah mampos lo,neutral
,1,nyari pom bensin shell di jakarta kok malah susah ya,nyari pom bensin shell jakarta susah ya,negative
,0,Shell apa ga minat buka pom di kabupaten wkkw,shell minat buka pom kabupaten wkkw,neutral
,0,Selama ini selalu pake pertamax malam minggu lalu sekitar jam 1 dini hari gak ada pom pertamina yg bisa pake ovo akhirnya belilah shell beda 500 perak tp kerja mesin lebih ringan mantul ,pake pertamax malam minggu jam gak pom pertamina pake ovo belilah shell beda perak tp kerja mesin ringan mantul,positive
,0,@adiharyoutomo @goonjol Yo ndek pom shell om mosok ndek warung noware Bu Siti,yo ndek pom shell om mosok ndek warung noware bu siti,neutral
,0,@kegblgnunfaedh Ogah! gw tetap memilih shell atau pom bensin lainnya yg terpercaya gw berharap pertamina bangkrut dibutuhkan proses yg sangat lama biar bisa terjadi,ogah gw memilih shell pom bensin terpercaya gw berharap pertamina bangkrut dibutuhkan proses biar,neutral
,1,@WongAlasRoban Kemarin masuk pom Shell kehabisan laris benar,kemarin masuk pom shell kehabisan laris,neutral
,0,@cobeh2022 Lu ketika baca berita pertamax dioplos knp lari ke pertalite?... Hahaha.. Harusnya lu cari shell bp vivo atau pom swasta.. Pertamina BBM Yang kelas premium aja kualitasnya sampah..,lu baca berita pertamax dioplos knp lari pertalite hahaha lu cari shell bp vivo pom swasta pertamina bbm kelas premium kualitasnya sampah,neutral
,8,But you guys need to know shell selalu ada kucingnya dan seinget gua maskot mereka emg kucing (cmiiw). Gua sekeluarga dr dulu pakenya shell dan di pom manapun pasti ada kucing yg mereka jaga. Jd mrk bukan cuma marketing krn skrg lg naik ya shell emg dr dulu ramah kucing,but you guys need to know shell kucingnya seinget gua maskot emg kucing cmiiw gua sekeluarga dr pakenya shell pom manapun kucing jaga jd mrk marketing krn skrg lg ya shell emg dr ramah kucing,neutral
,0,kepikiran buat buka usaha bikin pom shell,kepikiran buka usaha bikin pom shell,neutral
,0,Td ke shell beneran motor antri banyak udh kaya di pom merah padahal udh jam 11 malem bahkan abang gojek juga ada wkwkwkwkwk,td shell beneran motor antri udh kaya pom merah udh jam malem abang gojek wkwkwkwkwk,neutral
,0,Andai pom bensin Shell ada di setiap kabupaten/kota di Indonesia,andai pom bensin shell kabupatenkota indonesia,neutral
,0,Semangat yhhh dear mas dan mba pom bensil shell.,semangat yhhh dear mas mba pom bensil shell,neutral
,0,@BGimarsa48734 @neVerAl0nely @pertamina bkn brmksd mnjlkan produk lokal ini mah tapi emg jelek aja wkwk makanya gua taun pertama stlh punya motor doang ngisi di pom oplosan selebihnya selalu di shell smpe skrg.,bkn brmksd mnjlkan produk lokal mah emg jelek wkwk gua taun stlh motor doang ngisi pom oplosan selebihnya shell smpe skrg,negative
,0,@BGimarsa48734 @neVerAl0nely @pertamina di shell emg sedia majun buat ngelap sekitar lubang tangki ga sih wlwpun kg brecetan jg gua kg prnh tuh dpt perlakuan bgtu di pom oplosan biar kata ngisinya brecetan ge cuek karyawannya (sibuk rapihin duit).,shell emg sedia majun ngelap lubang tangki wlwpun kg brecetan jg gua kg prnh tuh dpt perlakuan bgtu pom oplosan biar ngisinya brecetan ge cuek karyawannya sibuk rapihin duit,positive
,0,@txtdrimedia Saya bukan meninggalkan Pertamina saya hanya ga punya pilihan lain krn pom shell jauuuuhhhh ,meninggalkan pertamina pilihan krn pom shell jauuuuhhhh,positive
