,favorite_count,full_text,quote_count,reply_count,retweet_count
4363,50,Pastry pom bensin shell seriusan enak-enak. Favorit gue yang chocolate roll ,1,2,1
4364,0,@minimusofmimi @MakanMasak @hayuningratri Sate kambing yang enak di jaksel ada di jalan satrio dekat pom bensin shell,0,0,0
4365,0,Appreciate bgt sama mas mas pom bensin shell margonda dan manager nya padahal cuma tumbler starbucks ketinggalan eh dicariin sampe ke cctv dan ketahuan ada yang ambil.,0,1,0
4366,0,@Naufalca_ @nrhmoktv__ Xixixixi sama sama pom bensin mungkin yg dimaksud di spbu pertamina atau shell,0,1,0
4367,0,@subtanyarl Seperti pom Shell arah blok M deh,0,0,0
4368,0,@nrhmoktv__ @alansuparlan Bedanya shell sama pom bensin apa ya mbak?wkwkwk,0,1,0
4369,4,baru tau gua..pas ud 3 kali ke pom shell...itu d injek maemunah bisr kluar aer'a...dr kmrn w ksni ga jd cci tngan https://t.co/oeWBNHML1T,0,4,0
4370,0,@veronica140807 @rianawidyasari tapi kalo di pom bensin shell apapun merk motornya harus turun kokkk....,0,0,0
4371,0,Bukannya emang seharusnya gitu ya mending turun aja meski tutup tangki didepan di pom shell malah disuruh turun trs di standartin,0,1,0
4372,0,kuy caahh hihihi.... :-) kembali lagi bersama saya di channel kesayangan kita NGW Motovlog dikesempatan kali ini saya mencoba coba untuk beli bensin di salah satu POM yang bernama shell namun karena saya ini orang https://t.co/V4rWSW1kuD,0,0,0
4373,0,SOP di semua pom bensin shell mau jenis tangki apapun wajib turun dari motor.. Masuk akal karena kalo ada kebakaran di tangki bisa langsung lari atau ke apar terdekat.. Kalo masi posisi duduk membahayakan diri sendiri bahkan kebakaran bisa meluas kalo isi bensin tumpah..,0,0,0
4374,0,Es kopi susu by Anomali di pom bensin Shell... kerasa kopinya.enak ,0,0,0
4375,2,Kalau isi di pom bensin Shell pengemudi dan penumpang tetap harus turun meskipun motornya bisa diisi bensin tanpa buka jok (harus turun) itu sudah SOP-nya supaya menghindari ada korban jika motor terbakar.,0,4,2
4376,0,Kawasan bulungan jalan pangeran antasari kalau menjelang wikend jg udh rame aplg di antasari sering ngumpul komunitas vespa metik di pom bensin shell,0,0,0
4377,0,@letsgetc00kie Pom bensin pertamina udah pasti 5 kebawah lah menurut ku. Kalo ngomongin toilet pom bensin toilet Shell udah enak deh bagus sepi bersih ga bau.,0,0,0
4378,0,Diambil di pom bensin shell sebelum macet macetan ke depok alias kaki saya kesemutan yatuhan :(,0,0,0
4379,0,@nicholasauriga @febriyati_feby Terminal 3 dan Kedatangan T2E. Kalo di komplek Swarna juga ada di samping pom bensin Shell.,0,1,0
4380,0,@Berkarya_Info Di wilayah Serang sedang menjamur Pom bensin merk Mobil harga 9rb/lt itu isinya Petronas atau Shell ya ada yg bisa bantu info,0,0,0
4381,0,@Canibeyourmine @windaul Daerah radio dalam. Deket pom bensin shell,0,0,0
4382,0,@CibiRose @WariaReal @infoshemale @shemalejkt01 Hari ini bisa?..nanti aq chat kalo sudah sampai di pom bensin shell,0,0,0
4383,0,@infoJATIASIH min saya skrng kerja di salah satu produsen hand sanitizer&amp;sabun untuk di supermarket naga swalayan Lion superindo distribusi mya alhamdulillah udah banyak min kmrn jarang karena lagi tahap produksi massive&amp; bahkan di mini market Pom shell skrng juga udh jual hand sanitizer,2,1,0
4384,0,Td lihat pak @aniesbaswedan LG breafing di pom bensin Shell. Luar biasa di tengah rintik hujan beliau dan ttp breafing penuh kesederhanaan. Ini lokasi di bilangan Sudirman https://t.co/2zLQ1NTQ4i,0,0,0
4385,2,Sore td ktmu pak @aniesbaswedan Anies di pom bensin Shell sekitaran Sudirman. Beliau LG breafing di guyuran gerimis luar biasa penuh kesederhanaan https://t.co/uhQOfNMyp3,0,2,1
4386,0,Pom bensin baru deket mabhak bagus bet dah servicenya kaya shell,0,0,0
4387,0,@yeahmahasiswa Pertalite kosong. Lokasi Pom Shell jauh.,0,0,0
4388,0,@Eka4Liong @FunJunkies Aku milih minimarket yg sepi di pom bensin spt Shell.,0,1,0
4389,0,@Ronnie_Rusli Prof... Mudah2an POM shell turun drastis biar rakyat tidak terdzolimi,0,2,0
4390,0,@munasir88 @Ronnie_Rusli Makasi jd ada kemungkinan pom Shell Total harga ron 92/95 mrk lbh murah dr Perta?,0,1,1
4391,0,@kupatahuracer HAHAHAH ANJING kapan ya pom shell kaya gitu,0,1,0
4392,0,@ilhamjati4 @Rudi_1192nd @Sylviaangela6 @triwul82 @gorogoro2019 @aniesbaswedan @jokowi @kemenkeu Waktu Turbo sudah 9.850 Shell dkk masih 12rb-an. Tapi yg isi di pom Shell dkk masih banyak aja. Masalahnya masih ada konsumen yg berpikir kalo isi di Pertamina literan nya pasti kurangi. Gue juga termasuk yg kalo isi bensin milih2 pom bensin. Kalo gak di 31. mending ke shell dkk,0,1,0
4393,0,Kepikiran shell yg cuma sekedar pom bensin aja asli nyaman banget buat kumpul sebelum riding,0,0,0
4394,0,Galuh mas berada Kakaaak... Deket sama pom bensin Shell Galuh mas.... https://t.co/zLBQmr70ZH,0,0,0
4395,1,@BuyungRifansya3 @Zie83132906 @IyemAjah_01 Shell jg harganya masih tetep bang. Gw curiga pom bensin lain kayak shell dan Total di paksa jual harga tinggi oleh pemerintah atw pertamina biar kompak mungkin dengan sedikit ancaman terkait perizinan usaha nya,0,1,0
4396,0,@mas__piyuuu KLO POM SWASTA.. Shell indo BP indo Total indo.. turun juga nggak????,0,0,0
4397,0,@CyberSkuad @AmpasKopi14 @DivHumas_Polri @Kemenkumham_RI @mohmahfudmd @tvOneNews Di daerah pom shell Sunter deket dunex sampe ke arah jalan Yos Sudarso ke arah Artha Gading juga sama bang rawannya kalo pas jam2 rada malem sedikit bahkan ada aksi pemalakan juga bang dsana kata temen yg setiap hari lewat jalur sana.,0,0,1
4398,0,@bramwisnubroto @putrichntia Kalo pom bensin shell ada maupun ga ada corona tetep sepi wkwkwk,0,1,0
4399,0,@Devaadeva @sarahsarahumboh Ini dimana? Yang sebelah pom bensin shell bukan?,0,1,0
4400,19,@ahnst_ Yup harusnya begitu tapi Si PomMerah dengan bensin kotor mana mau jual murah. Kalau harga sama lebih baik ke Pom Shell,0,2,0
4401,0,@Ronnie_Rusli Dah lama gak isi di POM bensin pertamina.. Mnding shell.. Kl motor mnding ke warung2 kecil yang eceran...,0,0,0
4402,0,@Gimanaluaje_ Pom pertamina apa Shell?!,0,1,0
4403,1,@alexander_murfi gimana shell dan petronas pom bensinnya apakah turun?,0,0,0
4404,0,@TehManizz Iya bener... tp sekarang kan ada pom punya shell dll... nggak usah terlalu kuatir sih ^^,0,0,0
4405,0,@trashhkawa SHELL BUKAN NYA NAMA OLI/POM BENSIN YA https://t.co/A5jdvfZKA6,0,1,0
4406,1,BOHHHH LANGSUNG BESOK CHECK HARGA POM BENSIN @Shell FULL TANK LANGSUNG,0,0,0
4407,5,gw seneng bgt klo di jakarta ada yg begini repot klo mau cuci tangan musti cari mall sama pom bensin shell dulu bu risma you are my hero ,0,0,3
4408,0,pom shell tutup ga si??!! butuh bensin,0,0,0
4409,2,@Tafwid_fury @infomalang Setelah senang melihat tupai lebih senang lagi kalau ditambah dg nasi pecel kawi di depan pom shell ,0,2,0
4410,34,Pemandangan langka bagi saya bisa melihat tupay di tengah kota @infomalang Lokasi Pom shell kawi https://t.co/jDeI8fXohI,4,24,6
4411,0,Shell Akan Bikin Pom Bensin Listrik di Indonesia? https://t.co/xTpQWp9GtG,1,0,1
4412,0,@secondlify Kalo sate kambing di satrio dekat pom bensin shell sore jam 5 mpe jam 2 pagi,0,1,0
4413,0,@Syawalianto @kotakmakan Satu lagi di semua pom bensin Shell EDC hampir pasti online pertamina susah bener menstandarisasi ini gue pernah misuh2 di FB direply sama kawan yg kerja disana defensif bgt dan bukan customer oriented mindsetnya tp to be fair emang ptmn bkn didesain untuk saingan sm shell,0,0,0
4414,0,Selain faktor harga apa ya yang bikin pom bensin Shell atau Total relatif sepi?,0,3,0
4415,0,Abis lewat pom bensin Shell ternyata v-power lg di harga 9600an... Rasanya pengen gua beli berliter liter trus timbun di rmh buat nyetok sebelum harganya balik ke 11 ribu atau 12 ribu lagiii wkwkwk Pertamax aja skrg 9 ribu nambah 600 perak udh dpt oktan 95 kan lumayan,0,0,0
4416,0,@Anggarini90 Seharga 2 kali isi full tank premium? Pom Shell pengaruh nggak ya? ,0,0,0
4417,1,@mas__piyuuu Iyaa kmrin ke Pom Bensin Shell Harga BBMx Turun,0,0,0
4418,0,@numsusu @ArnoldPoernomo wkwk pom bensin dong shell,0,0,0
4419,0,@tputraa sebelum pom bensin shell,0,1,0
4420,0,di fatmawati jg ada nih samping pom bensin shell sama gereja begini jg modelannya cuma feeling gua doi audiophile makannya masak nasgornya sambil merem2,0,0,0
4421,1,@matchalova22 @elsyandria Kalo itu di POM shell emang harus Untuk di pertamina memang gak harus cuma kalo tiba2 bensin tumpah karena mungkin ngisinya kebanyakan atau tiba2 kebakar kita bisa segera ngejauh dari motor. FYI minggu aku lalu ngalamin,0,0,0
4422,0,Menjadi pertanyaan kenapa di pom bensin pertamina ga boleh nyalain hp sedangkan di shell bayar bisa pake ovo/dana/gopay?,0,2,0
4423,1,@RoadRace2020 @linkaja @ovo_id @danawallet boro2 bro pake satu aplikasi aja senin kamis pom bensin sblah bro pom sebelah mau sebutin merknya gambarnya kerang warnanya oren namanya Shell bahkan beberapa sdh bisa pake dana,0,1,0
4424,0,Di beberapa POM bensin @Shell Power sudah langka. Di seberang GOR rawamangun malah udh 3 minggu out of stock. Why??,0,0,0
4425,0,@kardinayp kopi yorr din. di pom bensin shell,0,1,0
4426,0,Start depok (kecamatan cimanggis) dari setelah mcd terus sampai trans studio itu udah masuk kawasan depok Perbatasan depok sampai kali molek sebelah pom bensin shell Mulai dari situ masuk daerah bekasi (kecamatan jatisampurna),0,1,0
4427,0,@trashhkawa lah iyaa kamu gatau ada pom bensin namanya shell ? BUSET PILIH SALAH SATU LAH PANGGILANNYA,0,1,0
4428,0,@trashhkawa shell itu bukannya pom bensin ya? /g okeey panggil aku mar/marsh/sha aja terserah kamu wkwkwkk,0,1,0
4429,0,Fun fact : Pom bensin shell itu bagus buat jepret foto mobil saat lagi isi BBM. Terlebih dimalam hari. Posisi yg plg pas itu yg menjorok ke jalur exit. Gw udh sering nyoba btw . Ya di pom gak boleh pake hp gw foto dr jarak yg jauh koq. Jangan ditiru kalo emang salah.,0,1,0
4430,0,Kan banyak ya operator penyedia bahan bakar di Indonesia selain @pertamina kalau memang tidak suka pak @basuki_btp yang jadi komut nya. Ada @Shell @Petronas @Total dan ada pom dri @BPMigasID . (Part 6) #saveahok #savepertamina,0,0,0
4431,0,Min @danasupport hari kamis 20 Feb sy transaksi di pom bensin shell.. Sy dapat cashback 10rb.. Nah sy cek s&amp;k nya cashback nya dihitung per minggu.. Jd kalau sy mau dapat cashback lagi harus tunggu kamis depan (27 Feb) atau dari hari senin minggu depan (24 Feb) sudah bisa ya min?,0,0,0
4432,2,@MCAOps Sementara ane beli bensin di pom bensin selain pertamina. Ada shell total dan bp. Semoga dalam waktu dekat ada provider dari arab. #PA212SelamatkanBangsa,0,3,0
4433,0,@DaffaLucky_ @glembosisme @Water4life_ID Pom bensin nya shell dap,0,2,0
4434,0,@chaoticmoron pom bensin shell enak ngab bersih sama jarang yg pake wkekekek,0,1,0
4435,0,ada di pom shell mog,0,0,0
4436,0,@yudhakhel @DinasPUPR coba kecinere depan pom bensin shell trotoarnya aga aneh ,0,0,0
4437,0,@contactap2 pagi.. perimeter selatan dr arah jakarta di depan pom shell sampai hotel bandara ke arah pengendapan taksi jalannya rusak parah mohon diperbaiki. Terimakasih,0,2,0
4438,2,Ghost In The Shell adalah anime yg bercerita ttg hantu di pom bensin,0,1,3
4439,0,@NS_driver Naik flyover sebelah kiri hotel shantika ke kanan pom bensin shell lurus terus arah graha raya ,0,1,0
4440,0,@ftmdn @haiikaa @detikfinance @detikcom Shell kalau touring repot soal nya jarang pom nya gw mau gak mau pertamax,0,0,0
4441,0,@aribanang Hi Arib utk pembayaran yg Kamu sebutkan saat ini belum nih Kak seperti bayar tol bayar kereta dll namun tidak menutup kemungkinan kedepannya akan bisa yah Kak tapi kalau utk pembayaran di pom bensin Shell sudah bisa lho Kak. Thx -FW-,0,0,0
4442,0,Dark chocolate beveragenya pom bensin Shell ini murni deh gw rasa ga tau brp persen (&gt;70% ?). Soalnya ngefek...,0,0,0
4443,0,@inizali Dah jarang ke emol. Kalau toliet pom bensin paling endol itu di pom bensin shell deket giant mega mall bekesong.,0,0,0
4444,0,Dengan berat hati ibu-ibu tersebut menitipkan motor maticnya yang berwarna hitam di pom bensin shell gatsu. Dan akhirnya ibu-ibu tersebut ga jadi pergi ke cibinong dia balik ke kemang jakarta selatan untuk menginap di rumah saudaranya.,0,0,0
4445,0,@Nasyatha Masih lurus lagi dikit unpam ambil kiri setelah pom bensin Shell sebelah kiri,0,1,0
4446,0,Udah lama ke balik kerumah. Kan bener udah ada hal yang baru aja di deket perumahan. Telah dibangun starbucks janji jiwa dan ada pom bensin shell juga ditunggu palem semi ya inovasi lainnya ,0,3,0
4447,0,Lagi nonton tipi sama Bapak. Di @TRANSTV_CORP ada iklan film Ghost in the Shell . Trus Bapak gw nyeletuk Ini ceritanya tentang hantu di pom bensin ya Cha Gw: ,0,0,0
4448,0,Start Ba'da Subuh Jam 05.00 Otw Pom Bensin Shell Antasari (Arah Cilandak) Lanjut Gas Otw Margo city Dan Lanjut Gas Lg Pom Bensin Galur. Alhamdulillah OnTime Dan Gak Ada Masalah Nih Motor https://t.co/x7I5uWf2si,0,0,0
4449,0,@ramadheka_putra Kemaren gw juga abis ke pom bensin shell tapi cuma numpang pipis doang hehehe,0,0,0
4450,0,@Punyapuddinnn @bngndrnhfl @awbarbar_ Sesudah pom bensin shell,0,1,0
4451,2,@infomalang @vitaoctawhn Pecel dpn POM SHELL smping MOG tp kudu pagi,0,1,0
4452,0,wc umum pom terbaik tetep dipegang shell,0,1,0
4453,1,@mahasiswikupu2 Di toilet pom bensin Shell dan toilet XXI juga menarik,0,0,0
4454,0,@PAPA_EK0 Depan pom bensin Shell Kanisius,0,1,0
4455,0,SPBU SHELL MELEDAK DI TENGAH KEPUNGAN BANJIR https://t.co/y7AhrjzhFu,0,0,0
4456,0,SPBU SHELL MELEDAK DI TENGAH KEPUNGAN BANJIR https://t.co/9yzRNa3TK4,0,0,0
4457,0,@republikaonline Kertas penyerap minyaknya apakah prakarsa Shell sendiri? Jika ya keren sekali. Mereka sudah punya strategi mitigasi pasca kebakaran. Gak cuma andal dalam Service dan kebersihan pom ternyata sampai ke penanggulangan pasca kebakaran,0,0,0
4458,0,https://t.co/lZOfjqkbPs - PT Shell Indonesia melakukan investigasi penyebab insiden terbakar pom bensin miliknya di Daan Mogot pada Rabu (1/1/2020) kemarin malam. General... https://t.co/bPlpmS0ugd,0,0,0
4459,0,Shell Indonesia Investigasi Penyebab Terbakarnya Pom di Daan Mogot https://t.co/bPlpmS0ugd https://t.co/jPKizylZ5n,0,0,0
4460,0,https://t.co/lZOfjqkbPs - Pom bensin Shell yang berada di Jalan Daan Mogot Grogol Petamburan Jakarta Barat terbakar pada Rabu (1/1/2019) malam. Peristiwa ini diduga akibat dari bensin... https://t.co/XfS7oPFtuL,0,0,0
4461,0,Si Jago Merah Amuk Pom Bensin Shell di Daan Mogot https://t.co/XfS7oPnS6b https://t.co/BMiuCOikWk,0,0,0
4462,0,Bensin sampai meluap ke jalanan pom bensin Shell di Daan Mogot terbakar hebat semalam. https://t.co/RBhNtnb6rT,0,0,0
4463,0,Yaallah smlm sedih bgt pom shell meledak taunya temen sendiri jd korban kena luka bakar 35% ,0,1,0
4464,0,@pln_123 tolong nyalain lampu di empang bahagia raya kena nyalanya tidak menyeluruh..tolong di tindak lanjutin...sudah 2hari listrik padam tidak ada air buat narik dari pam...empang bahagia raya samping pom bensi shell lathumenten jelambar,0,0,0
4465,0,@KartuKreditBCA Bukan min. Tp promo tukar reward bca rp 100rb trus dpt cashback gitu n akan dikreditkan di bln berikut nya. Sy lupa cashback nya brp rupiah. Maka nya sy mo tanya term n condition nya. Karena sy liat POSTER IKLAN nya di pom bensin SHELL akhir bln lalu. Sekitar 2 minggu yg lalu. Tq,0,1,0
4466,0,Di Tengah-Tengah Banjir SPBU Shell di Daan Mogot Jakarta Terbakar Diduga penyebab salah satu pom bensin milik Shell tersebut dilahap si jago merah adalah adanya ceceran bensin dan arus pendek listrik selama banjir berlangsung. https://t.co/qmismjyFG0 https://t.co/6YvryG4xXM,0,0,0
4467,0,Banjir menyebabkan kebakaran pom bensin shell #daanmogot https://t.co/WcoyeYiRBS,0,0,0
4468,0,Pom Bensin Shell Daan Mogot Terbakar 2 Orang Luka Bakar #banjir #BanjirJakarta https://t.co/omh82nsMXB,0,0,0
4469,6,Tadi malam sebuah pom bensin Shell di jalan Daan Mogot meledak dan bensin tumpah dan sempat menyambar. Teman-teman harap lebih berhati-hati. https://t.co/45LrFruK8g,0,0,6
4470,1,@memefess Gw si Di Pom Bensin @Shell nyaman tempatnya ramah pegawainya.. Pngn minta cebokin sklian takut gaboleh lagi..,0,1,0
4471,0,Shell melakukan investigasi atas insiden terbakarnya SPBU di Daan Mogot. https://t.co/B93gjaTh3O,0,0,0
4472,0,Berjam-jam Bocor Pom Bensin Shell Daan Mogot Terbakar https://t.co/pdgkqF74O9,0,0,0
4473,0,Terkena Banjir Pom Bensin Milik Shell di Daan Mogot Meledak. Warga Panik! https://t.co/8MksUzmUxc,0,0,0
4474,0,@samkyric aksesnya doang ky banjir semua baru aja semalem pom shell indosiar kebakaran,0,1,0
4475,0,Radar Bogor : Terkena Banjir Pom Bensin Milik Shell di Daan Mogot Meledak. Warga Panik! JA https://t.co/wM9kjRAMBm,0,0,0
4476,0,Telah Dipadamkan Tak Ada Korban Jiwa dari Ledakan Pom Bensin Shell https://t.co/SRaMN9xhyk,0,0,0
4477,0,Dpt kiriman video di grup WA pom bensin Shell deket rumah meledak dah Ngeri :(,0,0,0
4478,0,Telah Dipadamkan Tak Ada Korban Jiwa dari Ledakan Pom Bensin Shell https://t.co/pU3DqpCcMf,0,0,0
4479,0,Pom Bensin Shell Indosiar Daan Mogot Meledak. Sementara Mobil Dilarang Lewat,0,0,0
4480,0,lokasi pom bensin shell indosiar daan mogot,0,0,0
4481,0,RT CherylTanzil: Hindari Jalan Daan Mogot. Pom bensin Shell barusan meledak. Luapan bensin ke mana2. Mohon bantuan SAR_NASIONAL BNPB_Indonesia https://t.co/PWuxHI91RM,0,0,0
4482,0,RT CherylTanzil: Hindari Jalan Daan Mogot. Pom bensin Shell barusan meledak. Luapan bensin ke mana2. Mohon bantuan SAR_NASIONAL BNPB_Indonesia https://t.co/2VMNL30aZj,0,0,0
4483,0,Pantes td air banjir bau2 bensin ternyata ada kebakaran pom bensin shell toh,0,1,0
4484,2,RT CherylTanzil: Hindari Jalan Daan Mogot. Pom bensin Shell barusan meledak. Luapan bensin ke mana2. Mohon bantuan SAR_NASIONAL BNPB_Indonesia https://t.co/kYdwMZevCu,0,1,4
4485,0,@03Kembara @yayatjakarta @RockersPantura Udah berhasil dipadamkan... https://t.co/vfDWoc7Efa,0,0,1
4486,0,@ZoneVenomWar Pom bensin shell samping samsat bukan??.. Pdhl setiap pulng krj slalu isi bensin disni bang,0,3,0
4487,0,Pom Bensin Shell di Daan Mogot Terbakar https://t.co/5Wm0ktlb76 https://t.co/9iHUrI5DnS,0,0,0
4488,18,Pom bensin Shell di Jalan Daan Mogot Grogol Petamburan Jakarta Barat terbakar pada Rabu (1/1/2020) malam. https://t.co/PNatOpsbwu,1,0,22
4489,0,@Broken__Niken aseli ditambah lagi pom shell deket indosiar kebakaran,0,1,0
4490,0,Mana video yg dishare tiang listrik konslet pom bensin shell meledak bensinnya bocor. Sungguh penerapan yg sulit di Hari pertama,0,0,0
4491,0,Pom @Shell daanmogot dkt indosiar kebakaran. Blm tahu apakah ada korban atau tdk. Mohon di RT teman2. Pastikan sanak saudara kalian tdk menjadi korban di sini,0,2,0
4492,15,SPBU) Shell di Jalan Daan Mogot Jakarta Barat dikabarkan terbakar meski dalam kondisi banjir pada Rabu malam 1 Januari 2019. https://t.co/VLjIzpnqy6,2,0,13
4493,0,Pom bensin shell daan mogot @TMCPoldaMetro @BNPB_Indonesia https://t.co/SoNj041edZ,0,0,0
4494,0,@zoelfick Ini pom bensin shell yg bocor katanya bro,0,1,2
4495,0,Pom Bensin Shell Daan Mogot Terbakar https://t.co/uTrJFitk8R https://t.co/kVtD0ZB6jp,0,0,0
4496,0,@hudzaifahra @eko_kuntadhi Hati Hati Pom Bensin Shell Jl Daan Mogot Jakbar terbakar @Shell https://t.co/CjxuoRanJr,0,0,0
4497,0,Berjam-jam Bocor Pom Bensin Shell Daan Mogot Terbakar https://t.co/3TnAmrdhLv,0,0,0
4498,0,POM Bensin Shell Indosiar Daan Mogot terbakar https://t.co/Y7nk51qlsV,0,0,0
4499,1,@zoelfick @infojakarta Deket halte transjakarta Indosiar ini. Pom bensin Shell.,0,0,2
4500,2,Berjam-jam Bocor Pom Bensin Shell Daan Mogot Terbakar https://t.co/hgJuj2SHEB,0,0,4
4501,1,@hardifebrianto @P3nj3l4j4h_id kan yg melesak pom Shell apa hubungannya ama Ahok wkwk,0,0,0
4502,0,Pom Shell Indosiar meledak https://t.co/2DrCHMe85E,0,0,0
4503,0,@aisyafputri Hati hati yang ada di daan mogot katanya ada kebakaran dikarenakan pom bensin shell bocor.,0,0,0
4504,0,Mau nangis dikirimin kondisi pom bensin shell di daan mogot yang meledak. Ada yang minta tolong divideonya sumpah bukan karna serem tapi gimana nasib dia ituu. Please God help him or whoever yang ada disana yang terkena bencananya,0,1,0
4505,0,@moominssy Sedih pek :( terus tadi pas pom shell meledak ada suara tolong tolong gitu :((,0,1,0
4506,41,Pom bensin Shell di Jalan Daan Mogot dekat studio Indosiar itu terbakar sekitar pukul 21.40. https://t.co/NBHxRQAYGk,3,4,36
4507,0,Pom bensin Shell Daa Mogot meledak Semoga baik-baik saja yang di sekitar situ. Terutama rekan-rekan Indosiar.,2,2,3
4508,0,Katanya pom bensin samping indosiar shell itu kebakaran dong :((,1,0,0
4509,0,Pom bensin Shell Daan Mogot bloww up....ada yg tau kenapa? Apa konseling listrik?? https://t.co/AhyfeptCnN,0,0,1
4510,2,@P3nj3l4j4h_id Sepertinya sebelah gedung sepatu sport dekat gang macan Itu pom bensin shell Klo lihat foto yg di share,0,0,0
4511,0,Pom bensin Shell Daan Mogot kebakaran ?,0,0,0
4512,4,Banjir belum surut pom bensin shell daan mogot meledak stay safe buat semuanya ,6,3,11
4513,0,ada yg tau di daerah bekasi kalo mau ganti oli shell ada di pom bensin dmn saja?,0,1,0
4514,0,@detikcom @detikfinance Ganti ke pom shell aja yg masih nerima Rupiah walau lecek.,0,0,0
4515,1,Pom shell tuh emg punya warna tersendiiri ya ,0,0,0
4516,0,Ngeliat pom bensin di sby pemainnya ga cuma pertamina tapi ada Shell dan BP jiwa teknik anak kos w meraung raung. Kira-kira nih paralelnya turbo98 apaan ya?,0,0,0
4517,0,@refrigerhater @yovicyaw Bantu jawab kak hahaha. Seinget gue kalo di pom bensin itu range yg bahaya pake hp kurleb 5 meter dr tmpt isi bensin nya. Jd klo pake hp di luar range itu msh gapapa even better kalo dibuat bilik khusus bayar elektronik kayak shell punya. Ilustrasi nya kurleb kyk gini https://t.co/tB2r4zYlIH,0,1,0
4518,0,@KartuKreditBCA malem min.. Mo tanya promo penukaran reward bca di pom bensin shell itu sd tgl brp? Trus term n condition nya gmn? Tq,0,2,0
4519,1,@MegaRachmani Ada gw ga ... gw bentak aja itu cewek. Bodo amat gak mandang gender gw. Lu sopan gw segan gt aja sih gw. Wkt kejadian di pom bensin shell daan mogot. Yg plg depan gw. Tb2 itu cewek ngelempar masukkin krtu shell ke dlm tanpa permisi. Gw bentak lgs tuh cewek.,0,1,0
4520,0,Fakta-Fakta Oli Shell Liburan sdh dtg. Mobil disiapin. Tune up ganti oli mesin dan oli transmisi. Pilihan jatuh ke shellhelix (oli mesin) dan spirax (oli transmisi). Belinya di pom bensin shell tol jagorawi. Ini https://t.co/7LOwxHxX4u,0,0,0
4521,5,06.01 Imbas proyek galian PLN samping pintu keluar pom bensin Shell Slipi Jakbar arah Tomang hanya satu lajur yang bisa dilalui &amp; jalur busway. https://t.co/Vo024h78UR,0,0,1
4522,0,Sebenernya di Shell uda bukan hal yang baru buat pembayaran cashless kaya gini. Cuma kan berhubung pom nya tidak sebanyak saingan nya yang lebih gampang ditemui dimana-mana.,0,0,0
4523,0,Pom bensin Pertamina seharusnya menjadikan pom bensin Shell sebagai referensi branding &amp; tata letak https://t.co/5oTJu6HWBT,0,0,0
4524,1,@jeketifeed @officialJKT48 Setuju.. Tp claim nye di pom bensin shell ya,0,0,0
4525,24,Lokasi Ketawa Comedy Club. Kami itu benar-benar ada di dalam SPBU Pertamina ya (Bukan Shell). Jadi patokannya jalan Antasari bawah jalan layang.. Sehabis Kemang Village (ada di kiri anda nanti) 200 m ada POM Bensin Pertamina. Masuk ke dalam. Kami ada di lt.2 Astori Coffee https://t.co/F5TWAdQpU6,0,3,12
4526,2,06.36: RT @yogitriharso : Jln Lapangan Ros Jaksel sebelum pom bensin Shell arah Kuningan ada galian PLN hanya menyisakan satu lajur. Menyebabkan antrian panjang. cc. @TMCPoldaMetro #ElshintaEdisiPagi https://t.co/CWFYU6V2aq,1,1,1
4527,1,Jakarta Selatan Lapangan Ros sebelum pom bensin Shell arah Kuningan ada galian PLN hanya menyisakan satu lajur. Menyebabkan antrian panjang. @TMCPoldaMetro @RadioElshinta https://t.co/ERO7YYEVzp,0,0,0
4528,0,@fWBase ke pom aja kak biasanya karyawan shell lebih tau,0,0,0
4529,0,@w_runturambi Pom bensin shell bonjour dll tutup aja biar ga ada impor2an,0,0,0
4530,0,@aiusarii @e100ss Pom bensin kan ngak cuma pertamina Ada shell,0,1,0
4531,0,Baru ngeh skrg mulai bertebaran juga pom bensin BP. Dulu seringnya liat pertamina sama shell aja total lah 1 2 spbu.,0,1,0
4532,0,@infobdg @shentica @DPUKotaBandung Ieu mah jalan cakeut BCC payun pom bensin shell?,0,0,0
4533,0,@NS_driver @pepii_lotte Lagi di pom shell nih belom dpt juga ,0,2,0
4534,0,@pln_123 @PT_TransJakarta Dampaknya saat rush hour seperti hari ini jalanan jadi macet dari Pom Bensin Shell sampai depan gedung DPR/MPR. Masa sekelas jalan Arteri hanya menyisakan satu lajur untuk dilalui. Padahal volume kendaraan yg lewat sangat tinggi. Tolong dievaluasi @pln_123,0,0,0
4535,2,Opening Soon 07 Dec 2019 Nikmati promo nikmatnya Kopi Susu KATA HATI Jln. Raya Transyogi km 1 5 Cibubur seberang Pom Bensin Shell https://t.co/M58wcdfAsm,1,0,0
4536,0,@useletterspls Pom bensin shell jatinegara,0,1,0
4537,1,@LusiHQ @FourtySEVENX @Mencreeeeeed @jokowi Masih bagus di Indonesia BBM masih di subsidi kl ngikutin harga minyak dunia tuh liat harga BBM di pom bensin Shell atau total harga aslinya... Wong nak kulino diloloh Yo aleman...,0,0,0
4538,0,Janjian sm ayah mau nganter npwp ketemuan di pom Mba ketemu di pom aloha.... eh ojo wes ketemu di pom bensin kuning2 ora payu iku ae Yg dimaksud shell,0,0,0
4539,0,Sekelumit percakapan bersama racap pagi ini: Nanti ancer-ancernya setelah pom bensin apa? Aduh nggak tahu maksudnya apa nggak ngerti Iya nanti belok nya itu pas dekat pom bensin apa? Ah nggak ngerti. Pokoknya nanti kamu belok setelah Shell aja! ... ,0,1,0
